,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
338,패션·잡화,[평점 5.0 만점 앵콜] 레트로 감성이 멋진 프라운스 천연가죽 장지갑,소호디자인,148%,"744,380원",12일 남음,10,9,"천연 소가죽 장지갑의 고품격과 수납력은 물론, 향수를 불러일으키는 1930년대 레트로 그래픽을 감성적인 디자인과 특수 인쇄 기술로 재현한 [프라운스 천연가죽 장지갑]을 만나보세요!",2021.04.27-2021.05.10,"500,000원"
339,푸드,"[앵콜][월간다과] : 4월의 '녹차' 양갱과 약과, 가정의 달 준비까지",연경당,149%,"746,500원",오늘 자정 마감,26,19,"구독형 한식다과, 월간다과가 싱그럽고 향긋한 4월의 햇녹차로 만든 녹차 양갱 5종과 약과 그리고 가정의달 리워드를 선보입니다!",2021.04.22-2021.04.28,"500,000원"
340,푸드,캠핑감성과 어린이의 즐거움을 담다. [돈토마호크&양갈비 세트(750g)],(주)하이강원미트,128%,"1,281,000원",1일 남음,26,16,"[20년 경력의 메이커 '하이강원미트'의 탁월한 선택] 캠핑감성으로 한번, 어린이들의 즐거움으로 두번 무장한 양갈비(숄더랙)&돈토마호크(만화고기) 세트",2021.04.21-2021.04.29,"1,000,000원"
341,뷰티,지칠때 쉬어야죠! 바쁜 현대인들을위한 가장 간편한 아로마테라피,주식회사 스튜디오,128%,"643,000원",23일 남음,26,27,"바쁜 하루를 보낸  당신을 위한 힐링 템!!

아무것도 하지말고 샤워만 하세요. 
세상에서 가장 간단한 아로마테라피 올인원 바디워시 ""오렌지 밤'",2021.04.26-2021.05.21,"500,000원"
342,스포츠·모빌리티,"커플,가족,친구와 함께! 5분이면 배우는 양손 라켓 스포츠 [태극민턴] ",태극월드스포츠,108%,"1,080,000원",8일 남음,12,18,"5분이면 할 수 있는 한국식 양손형 배드민턴!
두뇌와 신체의 최상의 균형과 조화를 위한 라켓 스포츠!
남녀노소 누구든! 가족과 함께 즐길 수 있는 뉴스포츠!",2021.04.21-2021.05.06,"1,000,000원"
343,푸드,(앵콜 1차) 건강밥상을 책임지는 반건조생선 4종세트!!,법성포사람들,107%,"1,073,500원",22일 남음,33,19,"앵콜)) 제철 반건조생선 4종세트!! 말끔이 손질된 ""참굴비, 반건조 참가자미, 반건조 참박대, 반건조 참민어!"" 요거요거 꼭 맛보세요~",2021.04.21-2021.05.20,"1,000,000원"
344,출판,홍보기사 100만 노출 비결! 혼자하는 언론홍보 실전 가이드 [전자책],캐스트라인,102%,"510,000원",5일 남음,46,21,보도자료(홍보기사)를 작성해 포털이나 언론사에 기사를 게재하는 방법 및 홍보기사의 노출을 높이고 대중의 주목을 이끄는  비법 등을 담은 온라인 언론홍보 노하우 실전서,2021.04.10-2021.05.03,"500,000원"
345,패션·잡화,[AP.080] 가방 전문가가 만들다!10만원대 가죽백팩,(주)다다아트알루팝,96%,"2,895,000원",2일 남음,24,85,"어느 때나 내게 어울리는 천연가죽 백팩 <AP.080>
REAL 가방 전문가가 만들다! 예쁘고 다 들어가는 가죽 백팩
디자인, 기능성, 독창성 모두 잡은 나를 위한 가방",2021.04.01-2021.04.30,"3,000,000원"
346,푸드,"[조미료 무첨가, 순수한 닭볶음탕] 집/캠핑장 어디서나 맛있게~!!",(주)오순오케이,92%,"462,800원",16일 남음,14,10,"조미료 無첨가!
12가지 재료로 만든 깔끔하고 깊은맛의 건강한 닭볶음탕!
맛과 건강 동시에 챙긴 '본대가 건강 닭볶음탕 밀키트'로 이제 집에서도, 캠핑장에서도 맛있게~!",2021.04.26-2021.05.14,"500,000원"
347,푸드,"찐-식이섬유, 식물성 유산균만땅 | 아침,성공적 | 안녕,식혜",주식회사 이화코리아,81%,"406,800원",12일 남음,8,9,"식물성 유산균으로 기대되는 활기찬 아침! 자연 발효 식혜로 달달하게 성공적인 아침!
맛 잡고 컨디션 잡고, 내 몸의 미니멀리즘을 안녕 식혜로 오래오래!",2021.04.27-2021.05.10,"500,000원"
348,디자인소품,"이탈리아 천연가죽&메탈 I 명품 차량용 포토 디퓨저, MONETA",ENEFFE(어니페),80%,"806,800원",19일 남음,12,18,"일반적인 차량용방향제, 지겹지 않으신가요? 볼수록 기분이 좋아지는 차량용 방향제.
디자인, 향기, 그리고 추억을 담은 오브제,  MONETA",2021.04.19-2021.05.17,"1,000,000원"
349,테크·가전,듀얼 무선충전에 듀얼 공기청정을 더한~ 크루 휴대용 멀티 공기청정기!,중앙엠비즈 주식회사,34%,"1,738,000원",26일 남음,36,30,"차량용품 전문가가 만든 미니멀 올인원 디바이스
듀얼 무선충전에 듀얼 공기청정을 더한~ 크루 휴대용 멀티 공기청정기!",2021.04.26-2021.05.24,"5,000,000원"
350,홈리빙,[콧김&입김의 통로 분리] 피부에 '숨'을 선사하는 케이명마스크,린제이앤코스(주) ,31%,"313,000원",19일 남음,20,17,"콧김과 입김의 통로가 분리되어 마스크내의 공기를 최적화하여
집중력과 활동성을 높여주는 마스크!",2021.04.26-2021.05.17,"1,000,000원"
351,홈리빙,"[pH.6.4 중성] 우리가족을 위한 안전한 살균, 탈취제",주식회사 물로그린,26%,"261,900원",16일 남음,9,10,"우리가족이 숨쉬는 공간에 유칼립투스 오일을 이용한 안심 살균, 탈취제",2021.04.27-2021.05.14,"1,000,000원"
352,푸드,"[누적 2억 신화] 이번엔 모부심이다! 맥주효모, 비오틴 등 95%함량",리얼썸띵,4076%,"20,382,500원",5일 남음,211,130,연세대 생명공학 연구진과 성균관대 식품공학 연구소의 기술지원으로 발명된 리워드! 특허물질과 맥주효모+비오틴+블랙푸드 혼합분말+어성초 등 23가지로 늦지 않게 제대로 관리하세요!,2021.04.14-2021.05.03,"500,000원"
353,패션·잡화,"[평생보증] 천연 다이아몬드 36개로 완성된 품격 ""샤이닝 다이아몬드""",가치온,3304%,"16,523,000원",12일 남음,22,61,"[평균만족도 5.0] 전 세계적으로 사랑받는 스타일 + 천연 다이아몬드 36개로 완성된 품격! 퀄리티와 디자인은 살리면서 가격은 확 낮춘! ""샤이닝 다이아몬드"" 로 만나보세요!",2021.04.19-2021.05.10,"500,000원"
354,공연·컬쳐,[5점만점 앵콜] 수중으로 떠나는 여름휴가!! 버킷리스트 완성하세요,아쿠아루체,2960%,"29,600,000원",15일 남음,52,58,"남들과 똑같은 사진은 필요없다!!
나만의 독특한 [수중촬영]에 도전하세요
몽환적이고 아름다운 사진을 선물 합니다.",2021.04.25-2021.05.13,"1,000,000원"
355,테크·가전,작지만 강력한 파워뱅크 X 렉스웜 무선 캠핑온열매트,(주)라온글로벌,2438%,"12,190,000원",5일 남음,51,70,작지만 강력한 파워뱅크 X 렉스웜 무선 캠핑온열매트로 전기가 없는곳에서도 자유롭고 편리하게,2021.04.18-2021.05.03,"500,000원"
356,테크·가전,[5.0앵콜] 복부 지압 마사지 이제 집에서 받아요! 복부 전문 관리기,쉬안 주식회사,1960%,"19,608,300원",5일 남음,70,87,"이런 복부관리기는 없었다ㅣ건강의 기본은 장(腸), 20만원대로 4,500번의 손으로 누르는 맛을 집에서 직접 느껴보세요! 복부를 꾹꾹 눌러주는 쉬안 고급형 유, 무선 복부관리기",2021.04.20-2021.05.03,"1,000,000원"
357,패션·잡화,"변하지 않는 진정한 명품 ""오디너리 링"" ",마디(MADI),1820%,"9,101,000원",5일 남음,18,95,"과거부터 현재까지 변하지 않는 디자인의 진정한 명품. 주얼리 명품브랜드들의 베스트 셀러. 
언제 어디서나 유행없이 평생 착용할 수 있는 금반지 ""오디너리 링""",2021.04.19-2021.05.03,"500,000원"
358,패션·잡화,빈티지와 모던을 아우르는 투웨이 숄더백 그레타 [바이커스탈렛],(주)나인식스원,1640%,"16,409,000원",5일 남음,57,64,"어깨 위의 작은 호사, 프레임백 그레타! 여러분의 요청으로 패턴부터 소재까지 업그레이되어 와디즈 가격으로 다시 태어납니다!",2021.04.20-2021.05.03,"1,000,000원"
359,테크·가전,내 pc를 usb처럼 들고 다닐 수 있다면? 세일러박스!,원스탑피씨,1326%,"13,260,800원",12일 남음,34,196,"'휴대폰은 유심만 바꾸면 기존 내역이 세팅되는데,왜 컴퓨터는 그런게 없을까?' 혹시 이런 생각 해보신 적 없으세요? 이젠 세일러박스가 언제 어디서든 원하는 pc환경을 만들어드릴게요",2021.04.13-2021.05.10,"1,000,000원"
360,공연·컬쳐,[와디즈 한정] 크로스오버 그룹 <안단테> 첫 번째 단독 콘서트,(주)위클래식,1189%,"12,490,000원",5일 남음,89,62,"와디즈 ONLY !  
크로스오버 그룹 <안단테> 첫 번째 단독 콘서트. 
다양한 색깔로 가슴을 물들일 크로스오버의 진수를 만나다!",2021.04.15-2021.05.03,"1,050,000원"
361,교육·키즈,"펜타블노트, 유기화학만을 위한 노트",사이언스브로,1031%,"5,155,200원",2일 남음,126,43,"직접 공부하며 느낀 불편함을 연구합니다.
유기화학을 위한 노트, 펜타블노트입니다.",2021.03.17-2021.04.30,"500,000원"
362,교육·키즈,[2222%앵콜펀딩] 파이썬 주식투자 & 업무자동화 | 기초부터 응용까지,숄든,1041%,"10,415,000원",2일 남음,46,125,"2000%이상 펀딩을 달성한 기초 + 응용 파이썬 강좌!
파이썬 초심자와 숙련자 모두 손쉽게 들어보실 수 있습니다.
평생 소장할 수 있는 파이썬 수업을 지금 만나보세요.",2021.03.22-2021.04.30,"1,000,000원"
363,패션·잡화,이태리 안젤리코 원단에 담은 에르제 테일러 감성 썸머 헤리티지 수트!,주식회사 잠발도,1006%,"10,064,000원",5일 남음,26,41,"이태리 안젤리코사의 프리미엄 원단에 에르제만의 맞춤정장의 디테일을 담아 완성한 프리미엄 수트!
고급 원단과 고급 디테일이 하나되어 맞춘듯한 핏과 감성을 느낄 수 있습니다.",2021.04.20-2021.05.03,"1,000,000원"
364,교육·키즈,"5,195% 앙콜~~~~틀린 발음으로 영어 해본들, 무슨 소용 있겠어요?",솔라시도(주),994%,"4,973,000원",33일 남음,148,75,"5195% 펀딩된___[영어 훈민정음-한글표기 ㅍ한잌ㅅ 영어발음사전]___
여러분의 영어 성공과 ""한국인 70%, 영어 알아듣고 말하기!"" 성공하는 올바른 길과 방법이 들어 있어요",2021.04.12-2021.05.31,"500,000원"
365,뷰티,"유효성분으로 증명하는 줄기세포배양액, 피부에 착붙진정 <눈꽃워터> ",주식회사 에이치이앤엠,926%,"4,632,000원",8일 남음,19,40,줄기세포배양액화장품은 ppm 보다 유효성분의 함량이 중요합니다. 줄기세포배양 20년기술의 최소성분화장품. 나노화침투기술로 피부에 “착!” 흡수되는 새로운 경험을 여러분께 드립니다.,2021.04.19-2021.05.06,"500,000원"
366,푸드,"오늘도 나대는 입, 탈출용 간식을 소개합니다.",뚝배기패밀리,847%,"4,235,000원",9일 남음,119,65,"이런 견과류는 처음일껄요?
매일같이 군것질을 달고 살던 당신은 오늘부터 모든 간식을 끊게 될거에요.
진정한 프리미엄 견과를 소개합니다.",2021.04.16-2021.05.07,"500,000원"
367,푸드,"지금까지 이런 민트캔디는 없.었.다. 이것은 캔디인가, 복숭아인가 !",주식회사 자노탁트코리아,845%,"4,226,000원",9일 남음,115,86,"어서와~ 리얼과일이 들어간 민트캔디는 처음이지?

이제 리얼민트와 과일로 업그레이드된 진짜 민트 한번 잡숴봐.",2021.04.16-2021.05.07,"500,000원"
368,패션·잡화,"일상부터 캠핑, 등산까지~! 고어텍스 기능의 바람막이가 10만원 초반대",겐코조신코리아 주식회사,830%,"4,154,000원",5일 남음,39,35,"아웃도어의 경계를 허물고 트렌드를 더하다. 

당신의 일상 속 '아웃라이프'를 라드웍스 바람막이 ""OUTTRO(아웃트로)""와 함께하세요~!",2021.04.22-2021.05.03,"500,000원"
369,교육·키즈,"[놀기만해도 코딩공부가 된다고?!] 즐기면서 하는 첫 코딩, 코딩나이츠",주식회사 라이징 크래프트 ,829%,"4,149,897원",2일 남음,74,53,"국영수'코' 시대! 어른들이 봐도 어려운 코딩, 어떻게 즐겁게 시작할 수 있을까요?
 <팝업북 + AR + 동화>로 우리 아이 취향 저격! 진짜 즐기면서 하는 첫 코딩, 코딩나이츠",2021.04.14-2021.04.30,"500,000원"
370,홈리빙,[부모님들 주목!] 화상에 노출되지 않도록! 아가드 가스레인지 안전가드 ,(주)생활낙원,796%,"7,965,500원",5일 남음,336,99,"엄마들을 안심시켜 주는 효자 아이템이자 주방의 수호자 ‘아가드 가스레인지 안전가드’로 
호기심 많은 아이들을 지켜줘요!",2021.04.19-2021.05.03,"1,000,000원"
371,반려동물,떠나자! 어디든 너와함께 #겟츠미니 반려동물 유모차 by #루루앤미미,루루앤미미,1153%,"11,539,000원",1일 남음,39,47,"작아도 스타일은 못잃지. 어디든 너와함께 할 수있는 #루루앤미미 펫모차, #겟츠미니 !",2021.04.20-2021.04.29,"1,000,000원"
372,홈리빙,[명품가전 톰슨 초고속블렌더] 초고속블렌딩+히팅+세척기능까지 한번에!,(주)코리아티씨,685%,"6,854,000원",8일 남음,49,67,"초고속블렌더가 비싸다?
120년의 믿음직한 회사, 톰슨만의 독자적인 기술로
분쇄력은 기본! 히팅, 세척 등 다양한 기능까지 탑재된
프랑스 명품가전 톰슨 초고속블렌더 TM-BL175",2021.04.22-2021.05.06,"1,000,000원"
373,패션·잡화,[앵콜] 스위스메이드 클래식 워치 '자크 드 마누어',(주)와이비인터내셔날,714%,"7,149,000원",12일 남음,32,36,"제대로 만들어진 SWISS MADE 시계, 자크 드 마누어 (Jacques du Manoir)
새로운 사이즈와 다양한 컬러로 앵콜 펀딩을 진행하게 되었습니다.",2021.04.19-2021.05.10,"1,000,000원"
374,홈리빙,좋은 자세는 등판이 아닌 '좌판'으로부터ㅣ좌판이 움직이는 먼데이체어 프로,굿먼데이,662%,"6,625,000원",1일 남음,22,51,[먼데이체어 프로] 새로운 틸팅 기술로 편안한 바른자세를 경험해보세요!,2021.04.13-2021.04.29,"1,000,000원"
375,패션·잡화,[앵콜] 심플은 정답이 아니다 '가방의 본질을 재해석 하다' 프라임백팩,REWIND FROM OASIS,651%,"3,256,000원",2일 남음,24,62,"심플한 디자인의 제품이 사용하는 입장에서 까지 심플한 것은 아니다.
실제 사용자를 위해 가방 곳곳을 편의적인 공간과 기능으로 재해석한 수납을 위한 백팩!!",2021.04.16-2021.04.30,"500,000원"
376,반려동물,올 여름 대형견도 개발 뻗고 눕자! 대형 대리석 쿨매트 하나로 시원하개!,히스핸드,537%,"2,687,000원",15일 남음,17,29,대형견도 편안한 사이즈의 대리석 쿨매트로 반려동물의 여름을 시원하개!,2021.04.15-2021.05.13,"500,000원"
377,푸드,아이들 간식)부여 굿뜨래 칼집밤,충남밤영농조합법인,501%,"2,506,400원",16일 남음,60,45,[부여군 굿뜨래 승인업체]  밤 주산지 부여에서 30년의 노하우로 선별된  칼집 밤 아이들도 안심하고 먹을 수 있는 먹거리,2021.04.18-2021.05.14,"500,000원"
378,푸드,제주청년농부 살리기! 2021년 햇 마늘 판매합니다,1990파머,438%,"2,191,100원",2일 남음,80,49,"우리는 모두 마늘에 진심이 마늘의 민족!!
언제나 마늘에 진심인 청년 농부의 서로 상생 프로젝트 
시작합니다!",2021.04.04-2021.04.30,"500,000원"
379,테크·가전,[마스크 살균기] 매일 쓰는 마스크에게 깨끗해지는 방이 생겼다?!,주식회사 다함스타일,438%,"4,381,520원",12일 남음,45,66,"마스크 착용, 자꾸 깜빡하시나요? 여러 마스크 중, 내 것 찾기 헷갈리셨죠? 벽/문에 마룸을 걸어 두세요. 까먹음&헷갈림 방지! 살균&건조까지 한번에 해결합니다.",2021.04.15-2021.05.10,"1,000,000원"
380,뷰티,"[5점만점 앵콜, 또앵콜]주름,보습,미백??그이상의 종합크림 hope26",지티엔,432%,"2,160,000원",5일 남음,76,93,"1차529%, 2차1080%, 만족도 5점 만점을 자랑하는 hope26의 3차 앵콜펀딩입니다. 주름걱정을 덜어드리고 싶어 만든 hope26이 보습,미백, 그 이상의 선물을 드립니다",2021.04.07-2021.05.03,"500,000원"
381,공연·컬쳐,"[감성스냅사진] 나도 몰랐던 반려동물의 시선, 찰나의 순간을 담아드려요.",이태윤,418%,"4,180,000원",5일 남음,31,36,"나의 작은 친구 반려동물의 제일 자연스럽고 기억에 오래 남을, 먼 훗날 웃으며 볼 수 있는 추억 사진을 담아드립니다. 찰나의 순간을요 !",2021.04.13-2021.05.03,"1,000,000원"
382,패션·잡화,"20만원대에 만나보는 럭셔리, 스켈레톤 커플워치 [AUTOMATIC]",주식회사 무한,394%,"11,837,000원",12일 남음,59,60,"아름다움과 정교함의 정수 스켈레톤 오토매틱 워치.
2021년 봄, 스콜피온의 오토매틱 라인을 공개합니다.",2021.04.15-2021.05.10,"3,000,000원"
383,교육·키즈,배워서 바로 써먹는 데이터분석의 끝판왕! 쉽게 배워 바로 실무에 써먹자!,주식회사 씽킹랩,374%,"1,870,000원",20일 남음,19,28,"미래에 살아남는 필수스킬! 오직 와디즈에서만 최초 공개! 코딩없이, 파이썬과 R없이도 비전공자도 쉽게 배워 바로 써먹는 데이터 분석과 시각화, 머신러닝까지 데이터 끝판왕 패키지!!",2021.04.21-2021.05.18,"500,000원"
384,패션·잡화,소중한 사람에게 마음을 전하세요! 에끌로르 목걸이+오브제,에끌로르,372%,"3,720,000원",5일 남음,17,39,"사랑하는 그녀를 향한 마음을 전하며 시작되었습니다. 특별한 선물을 찾으시나요?
착용할 때, 보관할 때 모두 아름답게 의미를 담은 '에끌로르'를 소개합니다.",2021.04.21-2021.05.03,"1,000,000원"
385,푸드,"'봄 쭈꾸미'가 맛있다며? 쫀득하고 매콤한 쭈꾸미볶음 ""뚝딱쭈꾸미""",제이투비엔,338%,"1,693,000원",2일 남음,59,49,"""오늘 저녁 매콤한~ 쭈꾸미볶음 어때?""
72시간을 숙성하여  매콤하고 깔끔한 맛을 자랑하는
요리도깨비의 '비법 양념장'으로 만들어 특별합니다!",2021.03.24-2021.04.30,"500,000원"
386,테크·가전,"[CES혁신상] 눈에 보이지 않는 고속무선충전기 UTS-1, 45% 혜택",주식회사 디에프와이,329%,"3,291,800원",12일 남음,44,181,"""당신의 다음 충전기는 눈에 보이지 않는다"" 2021 CES 혁신상을 수상한 UTS-1을 3M 테이프로 가구 아래에 붙이세요. 당신이 꿈꾸던 진정한 무선 라이프가 현실이 됩니다.",2021.03.31-2021.05.10,"1,000,000원"
387,패션·잡화,[500%앵콜] 부위별 출렁살 잡아주고 땀 폭발시켜주는 버닝 밴드형 땀복,유한회사 스노우볼컴퍼니,331%,"1,655,200원",13일 남음,39,35,[500% 앵콜] 다이어터/헬스족/홈트족 모두 커몬! 부위별로 간편하게 관리하는 밴드형 버닝 땀복 등장! 몸매 보정은 물론 원활한 땀 배출까지 도와주는 분리형 땀복 바디스퀴저,2021.04.23-2021.05.11,"500,000원"
388,푸드,찍어먹고 발라먹고 비벼먹는 장아찌? 향긋매콤 '찌쏘스 바질&청양',씨엔티테크 / 서울창업허브 키친인큐베이터 ,311%,"1,555,970원",5일 남음,47,39,"[장아찌의 변신은 무죄] 밥, 간식, 안주 어디에나 자꾸 손이 가는 만능소스! 
향긋매콤함으로 식탁을 장악할 먹방계의 신흥강자, '찌쏘스 바질&청양'",2021.04.02-2021.05.03,"500,000원"
389,뷰티,[유리즌 찰떡화장패드] 절대 밀림없는 메이크업!  화장빨 올려주는 아이템,투래빗코스메틱,307%,"1,535,300원",22일 남음,40,24,"화장빨 확 살려주면서 시간도 절약하고 방법도 쉽고 좋은 성분만 들어있는 제품, 누가 안 만들어주나? 전직 화장품 제조사 R&D 총괄 출신이 자기가 쓰려고 직접 개발한 찰떡화장패드!",2021.04.26-2021.05.20,"500,000원"
390,푸드,[감사의달 선물]국산 도라지정과 어버이날/스승의날 선물세트,스윗앳홈,297%,"1,487,500원",5일 남음,33,20,[감사의달선물] 국산 도라지정과 어버이날/스승의날 선물세트,2021.04.24-2021.05.03,"500,000원"
391,패션·잡화,(디져트볼캡)세상에서 젤 맛있는 모자들! 당신의 모자도 즉시 확인하세요!,주식회사 브이지티티,280%,"1,400,000원",2일 남음,27,46,"가지고 계신 모자의 이부분! 즉시 꼭 확인 해보세요!
세상 좋은 모자는 어디를 확인하면 될까요? 10년 이상 노하우의 경력으로 소개합니다.
제일 맛있는 '디져트볼캡'들!",2021.04.09-2021.04.30,"500,000원"
392,푸드,(4차 앵콜) 일 년 만에 다시 돌아온 만족도 최고의 100% 야생화 ,레드이츠(LADEATS),280%,"1,404,100원",2일 남음,24,24,일 년 만에 다시 돌아온 100% 야생화 꿀! 변함없는 맛과 퀄리티에 보완된 패키지까지! 전보다 보완된 리워드로 100% 야생화 꿀에 매력을 다시 한번 만나보세요!,2021.04.19-2021.04.30,"500,000원"
393,푸드,"[만족도5.0앵콜] 맛,멋,빛의 결정체인 제주소금으로 5월을 선물하세요.",건강해저염,284%,"2,844,300원",1일 남음,32,29,"서포터분들의 지지와 성원으로 다시 돌아온 맛있는 제주 솔트!
5월 가정의 달, 세상에서 하나밖에 없는 레이저각인으로 소중한 분들에게 짠맛의 힘을 선물하세요.",2021.04.20-2021.04.29,"1,000,000원"
394,패션·잡화,[3차 앵콜]나만의 이니셜목걸이 14K Gold 명조체 한글자음목걸이,테시,278%,"1,949,000원",2일 남음,14,88,"흔한 영문 이니셜 목걸이는 그만!
한글자음을 내가 선택, 조합하는 특별한 디자인의 
14K Gold 한글자음이니셜 목걸이를 소개합니다.",2021.04.13-2021.04.30,"700,000원"
395,패션·잡화,"[페트병의 변신] 빗 속 당신을 지켜줄, 프리 - 원마일 셋업",레스(LESS),259%,"2,596,000원",7일 남음,25,97,"페트병 재활용 원단으로 만드는 코디 - 환경 - 생활 오염에 대한 걱정을 날려줄,
프리 원마일 웨어",2021.04.19-2021.05.05,"1,000,000원"
396,푸드,[마지막앵콜]식사순서만 바꿔도 만족도가 다르다?한큐에 즐기는 건강식풀코스,(주)대성에프앤지,239%,"2,398,100원",5일 남음,31,75,"식단관리, 처음이라 어렵다면 10년 내공의 수니핏을 만나 보세요. 주스로 한번, 샐러드로 두번, 건강식으로 세번! 근사한 코스요리 먹는 느낌 그대로를 도시락에 담았습니다.",2021.04.13-2021.05.03,"1,000,000원"
397,푸드,"[가정의 달 5월, 예쁘고 맛난 과자 선물] 찹쌀모니카, 오란다 세트",주식회사 화소정,237%,"1,188,000원",오늘 자정 마감,38,24,"[가정의 달 5월, 예쁘고 맛난 과자 선물] 찹쌀모니카, 오란다 세트로
추억을 찾고 새로운 추억을 만드는 화소정 "" 건강한 아름다움을 담다"" 와 함께 해요",2021.04.14-2021.04.28,"500,000원"
398,뷰티,"[수분량113%증가+유해균99.9%감소] 코시국 필수템, 핸드 세니 세럼",동아제약,234%,"1,174,600원",8일 남음,21,13,1회 사용으로 수분량 113% 증가 + 유해균 99.9% 감소가 되는 신개념 핸드 세니 세럼!,2021.04.26-2021.05.06,"500,000원"
399,홈리빙,이불에 쓴 신경만큼 매트리스커버에 신경쓸 시간이에요ㅣ특허커버는 다르네요,주식회사 스완리빙,226%,"1,134,000원",1일 남음,11,48,"내 몸의 절반이 닿는 이불엔 신경 썼지만 또 다른 몸의 절반이 닿는 매트리스 커버엔 그동안 왜 무심하게 살았을까요? 
탁월한 수분흡수율로 쾌적하게! 특허밴드 대나무원단 매트리스커버",2021.04.08-2021.04.29,"500,000원"
400,반려동물,[반려동물도 간 케어가 필요해!] 수의사가 만든 간 건강간식&셀프검진키트,주식회사 위드펫바이오,219%,"2,192,000원",9일 남음,37,36,"하루 한 포, 간식처럼 쭉 짜먹이면 끝! 수의사가 만든 반려동물 메디푸드 <간튼튼>으로 우리 아이 간 건강을 지켜주세요!",2021.04.07-2021.05.07,"1,000,000원"
401,패션·잡화,"트렌디한 감성의 실용적인 수납력, 매일 손이 가는 데일리 버클백!",스탑더노이즈,212%,"2,126,600원",1일 남음,55,81,"트렌디한 디자인 + 넉넉한 수납력까지! 
외출에 필요한 모든 것들이 수납되는 2가지 종류의 버클백, 
와디즈에서 처음으로 인사드립니다 :)",2021.03.21-2021.04.29,"1,000,000원"
402,디자인소품,[인생템] 업무 효율 끝판왕! 하루 한 장 리스토!,리치오브타임,202%,"1,011,400원",22일 남음,29,51,리스토는 '생각정리 도구'입니다. 복잡한 세상을 이기는 단순함의 힘!! 일과 생활을 '질서정연'하게 만들어 줍니다.,2021.04.19-2021.05.20,"500,000원"
403,푸드,[아빠가딴귤] 들어는 봤니? 타이벡 하우스 감귤 + 워터북 보틀 !,김현덕,200%,"1,000,000원",13일 남음,27,22,"""타이벡+하우스=뀨~~울!!, 서귀포 남원에서 직접 재배 , 선물용으로도 좋은 자체 제작 감성 귤박스 , 여름 필수 워터북 보틀"" 
절대 놓치지 마세요!",2021.04.13-2021.05.11,"500,000원"
404,푸드,[인싸주스]뭐가 이렇게나 달달해? 물 한방울 안 섞인 100% ABC주스,경북햇살영농조합법인,196%,"1,965,000원",2일 남음,44,35,"한번 먹어보면 그 달콤함과 편리함에 계속 찾게 될거예요.
사과 비트 당근을 통째로 갈아서 착즙한 ABC주스",2021.04.21-2021.04.30,"1,000,000원"
405,패션·잡화,"[모이사나이트] 장인의 손끝에서 피어난 꽃 한 송이, 튤립 크라운 주얼리",제이에로스,185%,"3,711,000원",2일 남음,20,40,"30년간 주얼리 세공 한 길만 걸어온 장인의 손으로 만드는 특별한 주얼리, 
전 공정 자체 제작으로 이루어낸 합리적인 가격으로 만나보세요.",2021.03.31-2021.04.30,"2,000,000원"
406,패션·잡화,스카프 하나로 누구나 스타일리쉬하게ㅣ130년 역사의 이태리 명품 스카프,팔루다토,179%,"1,798,500원",12일 남음,18,14,"130년의 역사를 지닌 이태리 명품 스카프, 평범한 당신의 일상을 푸마갈리 스카프로 스타일리쉬하게 바꿔보세요.",2021.04.26-2021.05.10,"1,000,000원"
407,패션·잡화,"전기로 즉시 살균되는 가장 혁신적인 마스크, INST 마스크",주식회사스포컴,171%,"858,500원",12일 남음,31,30,"항균마스크는 최소 6시간 이상지나야 90%이상 항균이 되는것을 알고 계셨나요?
INST마스크는 3분안에 99.9% 살균됩니다. 이 세상 존재하는 마스크 중에 제일 안전합니다.",2021.04.19-2021.05.10,"500,000원"
408,푸드,[저분자콜라겐+히알루론산+비타민c+유산균] 모두 담아 한포 146원에!,헬스하우스,176%,"881,200원",1일 남음,30,30,이너뷰티 끝판왕이 왔다! 가성비 甲 맛있는 석류 콜라겐,2021.04.21-2021.04.29,"500,000원"
409,여행·레저,들어는 봤니? 타지 않는 숯불구이! 맛과 건강을 동시에 잡았다!,코그릴,176%,"880,000원",16일 남음,12,22,"들어는 봤니? ‘타지 않는 숯불구이’ 맛과 건강을 동시에 잡았다!

‘직화 구이’의 맛과 장점은 살리고 단점은 없앤!
신개념 간접열 다기능 바비큐 그릴, ‘코그릴!’",2021.04.26-2021.05.14,"500,000원"
410,푸드,[만족도4.8 앵콜] 진짜 볏짚으로 불맛내는 연어타다끼!,화육정,172%,"862,400원",19일 남음,23,23,짚불로 훈연된 연어 + 부드러운 아보카도 + 달달한 간장 + 알싸한 와사비를 얹어 한입에 넣으면 오마카세 부럽지 않은 풍미가 입에 퍼집니다.,2021.04.23-2021.05.17,"500,000원"
411,뷰티,"[앵콜] 레티놀 2,500IU/g 밤마다 주름에 슥- 탱°생°토° 3비법",(주)클레오시스,171%,"855,000원",5일 남음,20,26,나이들어 보이게 하는 생(生)주름!!! <탱°탱하게 생°기있게 토°닥토닥 3-비법> 눈가+이마+미간+입가+팔자+목주름 <밤마다 슥- 바르세요>,2021.04.21-2021.05.03,"500,000원"
