,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
43,스포츠·모빌리티,"세상은 변했고, 헬멧도 변해야 한다. [ 버그헤드 ]",(주)에스앤에프,8463%,"84,632,500원",펀딩성공,959,825,전동킥보드를 위한 헬멧은 왜 없을까?,2020.06.23-2020.07.21,"1,000,000원"
44,스포츠·모빌리티,앵콜1억8천/1일1뒤집기 내몸재배치프로젝트/300만원짜리 거꾸리를9만원대,(주)헬스앤다이어트,8122%,"81,224,000원",펀딩성공,885,751,운동의 지존 거꾸리를 하고싶어도 헬스장에 가야만 합니다.그렇다고 집에다 거꾸리를 들여 놓을 수도 없습니다.평상시에는 보조쇼파로 필라테스기구로 변신하는 거꾸리를 집에서 맘껏 해보세요,2020.07.18-2020.08.10,"1,000,000원"
45,스포츠·모빌리티,"[글로벌6억펀딩] 스키와 스케이트의 만남! 신개념 윈터스포츠, 스노우핏",라우즈,8120%,"81,206,000원",펀딩성공,318,365,스키와 스케이트의 조합!,2020.09.26-2020.10.12,"1,000,000원"
46,스포츠·모빌리티,[1+1이벤트] 무게와 가격 부담을 동시에 잡은 전동킥보드!,(주)태서전기,7964%,"238,929,001원",펀딩성공,"1,381",1542,"전동킥보드 입문, 더이상 망설이지 마세요! 9kg '초'경량 무게에 20만원대 '초'저렴한 가격으로 알찬 성능 꽉-채운 '알파카 스피드윙 350A가 있으니까요!",2019.10.17-2019.11.03,"3,000,000원"
47,스포츠·모빌리티,[10만원 대 명품카트] 네덜란드에서 온 '고 카트' BERG 3종 ,(주)이지엠인터내셔널,7858%,"78,584,100원",펀딩성공,442,304,"""30년 경력 카트의 원조"" 네덜란드 버그의 엔지니어와 디자이너의 작품.",2020.09.07-2020.10.05,"1,000,000원"
48,스포츠·모빌리티,[골프 3초 스윙의 기적] 하루 10분 한달이면 프로스윙,주식회사 케이앤에스컴퍼니,7696%,"76,967,300원",펀딩성공,"1,617",621,"골프, 하루 10분만 투자하세요. 프로 같은 스윙 더 이상 남 이야기가 아닙니다.",2021.02.10-2021.03.10,"1,000,000원"
49,스포츠·모빌리티,"[평점 4.5 앵콜] 39,000원으로 누리는 프리미엄 선글라스 NEON",(주)에스앤에프,7655%,"76,557,000원",펀딩성공,"1,501",786,"NEON이 다시 돌아왔다!! 디자인과 기능, 그리고 가성비, 모든것을 갖춘 선글라스 NEON",2021.02.12-2021.03.15,"1,000,000원"
50,스포츠·모빌리티,"[앵콜] 소중한 일상을 더 오래도록, MEDIGRIP 무릎보호대",굿퍼블릭,7644%,"38,223,500원",펀딩성공,"1,083",622,"우리의 일상은 걷고, 뛰고, 오르고, 서있는 것의 반복입니다.",2019.09.19-2019.10.24,"500,000원"
51,스포츠·모빌리티,렌즈교체 3초면 끝!! 대한민국 자덕을 위한 스포츠고글 [필모리스],(주)모리스레포츠,6901%,"69,017,500원",펀딩성공,624,396,발상의 전환! 이제는 렌즈교체가 아닌 템플(다리)을 교체해 보세요.,2021.02.05-2021.03.03,"1,000,000원"
52,스포츠·모빌리티,"<13,000원으로 새 차 만들기> 흠집/발수/광택/세정까지! #쇼킹젤 ",(주)불스원,6849%,"68,497,000원",펀딩성공,"2,342",941,"소중한 내 차, 새 차처럼 만드는데 단돈 13,000원?",2020.06.05-2020.06.29,"1,000,000원"
53,스포츠·모빌리티,차 키를 폰에 넣자! 디지털 키 THE CUP.,주식회사 카버샵,6746%,"67,466,000원",펀딩성공,589,589,"오토 도어, 공유 기능 제공하는 디지털 키. 9만9천원?!",2020.10.10-2020.10.28,"1,000,000원"
54,스포츠·모빌리티,[앵콜 3297%] 뱃살은 잡아주고 허리는 보호해주는 버닝밴드,굿럭,6599%,"32,998,500원",펀딩성공,843,578,[앵콜 3297% / 우리 집 복부 관리 도우미] 뱃살은 잡아주고 허리는 보호해주는 버닝밴드로 현명한 복부 관리 시작하세요 !!,2020.09.15-2020.10.20,"500,000원"
55,스포츠·모빌리티,"[평점4.2앵콜] 39,000원으로 누리는 프리미엄 선글라스ㅣ필리NEON",(주)에스앤에프,6552%,"65,522,000원",펀딩성공,"1,264",639,"단돈 39,000원으로 올 여름 준비 끝! 디자인과 기능 그리고 가성비까지 겸비한 스포츠 선글라스, 필리 NEON",2020.04.30-2020.05.28,"1,000,000원"
56,스포츠·모빌리티,휴대폰+자전거+러닝을 연결한다. [커넥트],(주)에스앤에프,6479%,"64,797,500원",펀딩성공,"1,517",751,"""세우면 익숙하고, 돌리면 편한 스윙모드",2021.02.23-2021.03.24,"1,000,000원"
57,스포츠·모빌리티,"[앵콜9,896%/평점4.7] 뱃살은 잡아주고 허리는 보호해주는 버닝밴드",굿럭,6315%,"31,576,000원",펀딩성공,647,475,[앵콜9896%/평점4.7] 2021년 뱃살 타파! 프로젝트!,2021.01.05-2021.01.25,"500,000원"
58,스포츠·모빌리티,[1.3억앵콜] 전기자전거 끝판왕! 이젠 지하철대신 '미니몬스터'타세요!,(주)이지라이드,6205%,"62,050,000원",펀딩성공,69,389,대중교통을 대체할 진정한 스마트모빌리티 '미니몬스터'가 16/20인치 두가지 모델로 다시 선보입니다. 고용량 삼성배터리와 350W모터의 강력한 파워로 상쾌한 출근길을 만들어보세요!,2021.02.28-2021.03.10,"1,000,000원"
59,스포츠·모빌리티,"[앵콜 4327%] 발명 특허 소재로 만든 ""지몬 3단 무릎보호대""",굿럭,6100%,"30,503,600원",펀딩성공,619,481,"[앵콜 4327%] 등산, 헬스 등 무릎 보호를 샀던 보호대들! 만족하셨나요? ""충격완화, 압박감, 지지력"" 3박자를 모두 갖춘 지몬 3단 무릎보호대로 현명한 무릎 관리 시작하세요",2020.11.24-2020.12.29,"500,000원"
60,스포츠·모빌리티,<8만원 대> 아이스젤과 8모터 바람의 만남! 신개념 통풍시트 #빙하시트,주식회사 세경카이프,5838%,"58,387,000원",펀딩성공,569,340,"빙하 위에서 운전하는 느낌! 아이스젤이 앉는 순간 체온을 낮춰주고 강력하지만 저소음의 8모터가 직분사하는 바람까지, 더울래야 더울 수가 없는 폭염 대비 필수품 #빙하통풍시트",2020.06.21-2020.07.06,"1,000,000원"
61,스포츠·모빌리티,[퍼팅공포탈출!] 인공지능 로봇개발회사가 만든 디지털 퍼팅연습기,(주)디엠비에이치,5771%,"57,711,600원",펀딩성공,674,303,비접촉 광센서와 AI 기술로 정확한 퍼팅거리-각도-템포를 피드백해주는 퍼팅 코치 인버디 템포! 1m~18m 정교한 퍼팅 연습으로 쓰리펏의 굴레를 벗어날 수 있어요!,2020.10.21-2020.11.16,"1,000,000원"
62,스포츠·모빌리티,"[앵콜펀딩] 물리치료사와 작업치료사가 연구, 개발한 손목보호대ㅣ왼손출시",티케이 컴퍼니,5591%,"27,957,000원",펀딩성공,815,1057,"[로모슈 손목보호대] 디자인과 기능성 둘 다 놓치지 않았습니다. 여성의 니즈에 맞춰 디자인을 기획하고, 전문적인 경험을 바탕으로 제품을 완성하였습니다.",2021.02.26-2021.03.11,"500,000원"
63,스포츠·모빌리티,[4079% 앵콜]전투복의 기능성을 담은 데일리 테크니컬 웨어<나인식스>,주식회사 나인식스,5564%,"55,645,100원",펀딩성공,400,419,"우리들의 전투는 액티비티에서 계속되니깐, 전투복의 기능성을 데일리 디자인에 담았습니다! Y존 부각을 줄여 출근할 때 빼고 언제든",2021.01.27-2021.02.15,"1,000,000원"
64,스포츠·모빌리티,"좋은 헬멧은 비싸야 한다는 편견을 깨뜨린 단 하나의 헬멧, CRNK",아날로그플러스,5533%,"110,665,000원",펀딩성공,"2,128",659,"가격은 DOWN! 품질은 UP! 트랜드 체인져, CRNK! 프리미엄 헬멧시장에 도전장을 던졌습니다.",2019.03.25-2019.04.14,"2,000,000원"
65,스포츠·모빌리티,"[앵콜 16,211%] 뱃살은 잡아주고 허리는 관리해주는 ""버닝밴드""",굿럭,5468%,"27,343,000원",펀딩성공,690,470,"[앵콜 16,211%] 올 여름은 자신있게~ 지몬이 제안하는 뱃살 관리 프로젝트~!",2021.03.16-2021.04.12,"500,000원"
66,스포츠·모빌리티,"(등산스틱)하나,둘, 3초만에 피고 접고 ,백팩에 쏙  마지막 펀딩",위즈,5424%,"54,246,800원",펀딩성공,464,399,"작고, 강하고, 편한 삼박자의 등산스틱은 왜 만들 수 없을까? 휘츠가 생각했습니다. 그리고 만들었습니다. 서포터분들의 많은 성원에 감사드리며, 마지막 펀딩을 시작합니다!",2021.02.25-2021.04.05,"1,000,000원"
67,스포츠·모빌리티,"[앵콜 10427%] 특허 제조방법 소재로 만든 ""지몬 3단 무릎보호대""",굿럭,5357%,"26,787,800원",펀딩성공,480,324,"[앵콜 10427%] 등산, 헬스 등 무릎 보호를 샀던 보호대들 만족하셨나요? ""충격완화, 압박감, 지지력"" 3박자를 모두 갖춘 지몬 3단 무릎보호대로 현명한 무릎 관리 시작하세요",2021.02.19-2021.03.22,"500,000원"
68,스포츠·모빌리티,"흔들면10초컷?!샐틈 없이,쉴 틈 없이 열일하는 900ml 대용량 쉐이커",메탈쉐이크코리아,5327%,"26,638,000원",펀딩성공,736,581,특허받은 누출 방지 기능 뚜껑으로 아무리 흔들어도 한 방울도 새지 않는 밀폐력!,2021.01.11-2021.01.25,"500,000원"
69,스포츠·모빌리티,"[1775%, 완펀/앵콜] 집에서 어깨뽕, 가슴뽕 만드는 내인생이 레전드",주식회사 지디아이앤디,5211%,"52,118,000원",펀딩성공,770,428,"오늘부터 1일 1펌핑, 상체의 주요 근육을 효과적으로 자극 해주는 상체 전문 운동기구! 코일스프링이 아닌 가스 스프링을 사용하여 안전성, 내구성까지 잡았다! GD 머슬펌프",2020.09.28-2020.10.19,"1,000,000원"
70,스포츠·모빌리티,[노즈패드 No!]진정한 자유를 선사할 AirFly스포츠고글,JNC,5134%,"51,341,700원",펀딩성공,329,305,"활동량이 많아지는 계절, 코받침을 없애 더 자유로워진 착용감! 변색컬러 미러렌즈!내 얼굴형에 맞춰 쓰는 유연함으로  스포츠 라이프에 자유를 더해줄 AirFly스포츠글라스.",2020.03.18-2020.04.06,"1,000,000원"
71,스포츠·모빌리티,러닝 자세를 바로잡아주는 실시간 러닝코치 이어폰: 비플렉스 코치,주식회사 비플렉스,5090%,"50,908,000원",펀딩성공,523,345,"항상 옆에서 러닝 자세를 교정해주는 코치가 이어폰 속으로 들어왔습니다. 음악과 함께  달리기만 하세요. 기록 향상, 자세 점검, 페이스 조절, 운동 분석을 코치가 책임집니다.",2020.11.30-2020.12.31,"1,000,000원"
72,스포츠·모빌리티,미국 스키팀 공식공급사가 만들었다! 미친 비주얼과 사기스펙의 스노우 고글,DATAFLY COMMERCE INC. ,4787%,"47,879,000원",펀딩성공,991,439,"미국 스키 & 스노우보드 팀  공식 공급사, 와일드혼이 만든 믿을 수 없는 가격과 스펙의 스노우 고글, 크리스토(CRISTO)를 소개 합니다.",2019.10.08-2019.11.04,"1,000,000원"
73,스포츠·모빌리티,"[1억2천 앵콜] 세상은 변했고, 헬멧도 변해야 한다. 버그헤드",(주)에스앤에프,4749%,"47,497,500원",펀딩성공,477,578,"전동킥보드를 위한 헬멧은 왜 없을까? 세상은 변하는데 헬멧은 왜 변하지 않을까? 전동킥보드, 전기자전거 라이더를 위한 헬멧!! [BugHead] 앵콜펀딩!",2021.02.19-2021.03.24,"1,000,000원"
74,스포츠·모빌리티,"[4206% 앵콜] 무엔진오일 주행 신기록! 엔진코팅제, 프로렉스21",(주)나노에이엠티,4707%,"47,073,000원",펀딩성공,973,353,[평점4.7 앵콜] 한국기록원에서 공식 인증한 무엔진오일 주행 최고기록 1309KM를 달성한 놀라운 엔진오일 첨가제. 서포터님들의 지지에 보답하고자 파격적인 구성으로 돌아왔습니다,2020.11.27-2020.12.11,"1,000,000원"
