,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
1429,푸드,에어프라이어 15분! 튀김제조방법 특허받은 겉바속촉 [정통치킨가라아게],농업회사법인 지엔티(주),738%,"3,693,400원",펀딩성공,143,61,분쇄육 가라아게 no! 진짜 닭다리살로 육즙 가득~ 야들야들 쫄깃해요. 튀김 제조방법 특허증을 보유한 제조사가 만들면 다르죠. 에어프라이어 15분이면 고급 이자카야 부럽지 않아요.,2021.03.17-2021.03.29,"500,000원"
1430,푸드,제주를 만나 밥도둑이 된 마라의 이야기! 수리수리마라수리,바타타식탁,738%,"7,384,000원",펀딩성공,105,54,"그동안 느끼해서, 향신료의 향이 너무 강해서, 믿을 수 없어서 마음 놓고 먹을 수 없었던 마라가 제주에서 태어나 마음껏 먹을 수 있는 최고의 밥도둑으로 탄생했습니다!",2019.11.12-2019.12.01,"1,000,000원"
1431,푸드,"[설 선물로 딱!] 뿌리부터 잎까지 통째로 다 먹는 건강한 삼 ""해싹삼""",한국농수산식품유통공사,737%,"3,687,600원",펀딩성공,48,36,"선물 하나로 센스가 결정되는 민족 최대 명절이 온다! 벌써 설 선물이 고민이라면? 센스, 건강, 편리함 싹- 다 담은 새싹삼 선물세트 ""해싹삼""으로 마음을 표현하세요~",2019.12.20-2020.01.12,"500,000원"
1432,푸드,"⭐미래에서 왔어요⭐ 모든 것이 새로운 식물성 단백질, 3세대두유",휴밀(humeal),736%,"7,365,246원",펀딩성공,269,123,"#고작 79Kcal 열량속에 18종류의 비타민과 미네랄을 품고, 식이섬유까지 함유한 두유. 간편하게 갓 만든 신선함을 항상 맛볼 수 있는 미래 두유를 지금 만나보세요.",2019.06.28-2019.07.20,"1,000,000원"
1433,푸드,"[앵콜] 유통이 아닌, 직접 생산해 보내드리는 큼직한 부세보리굴비!",법성포사람들,736%,"7,366,000원",펀딩성공,131,95,(앵콜) 품질과 품위는 그대로!  더더욱 저렴한 혜택! 50여일 꾸덕하게 말린 부세보리굴비를 정성껏 포장해 보내드립니다.,2020.12.26-2021.01.25,"1,000,000원"
1434,푸드,"데려다줄게, 네 안의 작지만 강한 아이를 찾아줄 요거트에게",위드고(withgo),735%,"3,675,710원",펀딩성공,43,38,우리를 삶을 여행하는 모험가로 만들어줄 요거트.,2019.05.22-2019.06.09,"500,000원"
1435,푸드,"[냄새가 안난다고?] 스콘처럼 폭신한 식감, 버터처럼 고소한 맛의 청국장",주식회사광진기업,735%,"3,676,350원",펀딩성공,76,52,"[청국장으로 지키자 건강!] 냄새 잡은 바이오 청국장, 1회분 120칼로리, 비건식!",2021.01.22-2021.01.29,"500,000원"
1436,푸드,"(업그레이드 앵콜) 2020년, 저렴해진 가격으로 다시 돌아온 레드키위",LADEATS,734%,"3,671,200원",펀딩성공,93,59,"2019년 반복되는 태풍을 이겨낸 보성에 초고당도 과일이 왔습니다. 일반 키위와 생김새는 비슷하지만 맛과 효능에서 분명한 차이를 보이는 보성 특산품, 바로 레드키위입니다.",2020.01.16-2020.01.27,"500,000원"
1437,푸드,"[3차펀딩]뜨거운 여름, 맥주를 부르는 맛있는 튀김! '신비한 안주사전'",주식회사아이티코리아,734%,"7,346,700원",펀딩성공,169,99,"100% 닭 가슴살, 진미채로 만든 다섯가지의 다양한 맛! 안주와 간식을 동시에 해결할 수 있는 리얼 튀김! 오직 와디즈에서만 만나 보세요~ 신비한 안주사전!",2020.07.07-2020.07.20,"1,000,000원"
1438,푸드,이베리코 베요타 등급으로 만든 스페인 소시지 #초리조,주식회사 아람인(가문의 레시피),734%,"3,671,000원",펀딩성공,110,71,이베리코 베요타 등급으로 만든 스페인 대표 소시지 초리조.,2020.09.21-2020.10.05,"500,000원"
1439,푸드,"[당신의감귤즙] 찐-한 꼬마감귤을 꽉꽉 담은, 100% 진짜 제주 감귤즙",농업회사법인 당신의과수원(주),733%,"7,330,000원",펀딩성공,149,91,"당신의과수원에서 비상품(파치)이 아닌 찐~한 꼬마귤을 선별, 감귤 외 아무것도 넣지 않고 100% 착즙한 당신의감귤즙을 소개합니다",2021.02.15-2021.03.08,"1,000,000원"
1440,푸드,"[와디즈 평점 5.0] 다가오는 송년과 신년, 아름다운 다과를 선물하세요",종종백화 ,732%,"7,321,200원",펀딩성공,79,65,사계절의 맛과 멋이 있는 종종백화의 다과선물세트가 돌아왔어요:),2019.11.27-2019.12.11,"1,000,000원"
