,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
418,소셜·캠페인,"착용하는 의식, Merojaerijae 팔찌",더퍼스트펭귄,103%,"1,751,000원",펀딩성공,94,29,"The first penguin 팀의 첫 번째 도전, 데이트폭력 예방 프로젝트",2016.03.09-2016.04.18,"1,700,000원"
419,소셜·캠페인,의미를 소비하세요 : newBonita,최동윤,103%,"1,554,500원",펀딩성공,101,38,옷장 속에 잠자고 있는 소중한 배냇저고리와 행복한 추억을 담은 아이들의 옷을 팔찌로 재탄생시키고 싶은 소망을 담은 프로젝트입니다. 팔찌를 차고 가족간의 유대와 탄생의 소중함에 대해 생각해보는 시간을 가질 수 있길 바랍니다.,2016.03.08-2016.04.07,"1,500,000원"
420,소셜·캠페인, 'ㄱ'을 그리다 프로젝트,(주)제이케이크리에이티브,103%,"1,030,000원",펀딩성공,61,17,"요양병원에 계신 할아버지, 할머니들께 그림그리기, 미술치료, 사진촬영을 통해 그분들이 가지고 계신 추억들을 되새겨 드리고 싶습니다.",2016.10.17-2016.11.17,"1,000,000원"
421,소셜·캠페인,2018 My Seoul : 홈리스를 향한 시선의 온도를 높여주세요,MYSEOUL (어경찬),103%,"2,069,200원",펀딩성공,91,33,프로젝트 MYSEOUL은 홈리스(노숙인)가 일회용 카메라로 찍은 서울의 사진들로 제작한 리워드를 통해 홈리스를 위한 기부금을 모집하는 공공 프로젝트입니다.,2017.11.20-2017.12.27,"2,000,000원"
422,소셜·캠페인,포항여고생의 자유와 열정을 함께 응원해요.: 츄바스코 백유업 후드티 ,(주)브랜드코드,103%,"5,184,600원",펀딩성공,40,54,츄바스코 백유업 후드티 생산을 위한 펀딩이 아닙니다.,2018.01.08-2018.01.29,"5,000,000원"
423,소셜·캠페인,"스스로 일어설 수 있도록,  '쉼  브로치'",주식회사 이은아공방구슬땀,103%,"2,063,550원",펀딩성공,44,9,"가정폭력여성들과 미혼모들이 스스로, 자기의 손으로 일어날 수 있도록 도와주는 첫 번 째 걸음.쉼 브로치입니다.",2018.03.07-2018.04.07,"2,000,000원"
424,소셜·캠페인,"길고양이에게 한걸음 다가갑니다, 로드캣",로드캣(Road Cat) (한준보),103%,"1,037,000원",펀딩성공,20,25,"길고양이에게 한걸음 다가갑니다, 로드캣(Road Cat)",2018.12.03-2018.12.26,"1,000,000원"
425,소셜·캠페인,[항암모자 기부 프로젝트] 모두의 봄이 따뜻해지기를,차현진  (차현진),103%,"1,030,000원",펀딩성공,27,14,당신의 봄날을 응원합니다. 항암치료를 앞둔 환자들을 위한 항암모자를 제작하여 후원자들의 성함을 적은 응원 카드와 함께 아산병원 암병원측에 모자 50개를 기부합니다.,2021.04.16-2021.04.26,"1,000,000원"
426,소셜·캠페인,"아름다운 동행, 미소씨 후원 배지",미소씨 서포터즈 (김지우),103%,"1,035,000원",펀딩성공,41,14,법무보호대상자(출소자)분들의 인색을 개선하고 건전한 사회복귀를 응원하기 위해 만든 미소씨 배지입니다. 후원금은 모두 한국법무보호복지공단에 기부될 예정입니다. 아름다운 동행 함께해요,2019.09.20-2019.10.12,"1,000,000원"
427,소셜·캠페인,"광복 70주년, 휴대폰에 태극기 하나씩 어떠세요?",그래두,102%,"5,126,000원",펀딩성공,303,0,"광복 70주년, 점점 떨어지는 게양률이 태극기 꽂이 부족과 게양에 대한 관심부족 때문으로 나타났습니다. 원인 해결 과정 중, 스마트폰 사용 각도와 태극기 꽂이의 각도가 유사함을 발견해 '달다, 쓰다 태극기'를 제작했습니다. 휴대성, 활용성 그리고 친밀성을 지닌 제품으로  '또 하나의 작은 게양'을 가능하게 해줄 것입니다.",2015.02.16-2015.03.20,"5,000,000원"
